city_ascii,lat,lng,population
Breda,51.5875,4.7750,184126
Toyokawa,34.8268,137.3759,183930
Vinh Chau,9.3330,106.0000,183918
Siguiri,11.4167,-9.1667,183875
Biysk,52.5333,85.2167,183852
Cuango,-9.1444,18.0464,183767
Raiganj,25.6200,88.1200,183612
Saarbrucken,49.2333,7.0000,183509
San Cristobal,16.7367,-92.6383,183509
Fernando de la Mora,-25.3281,-57.5509,183390
Trang Bang,11.0330,106.3670,183385
Aqtau,43.6525,51.1575,183350
Santa Barbara d'Oeste,-22.7539,-47.4139,183347
Colombo,-25.2919,-49.2239,183329
Batala,31.8186,75.2028,183314
Saint Helens,53.4542,-2.7361,183248
Nis,43.3192,21.8961,183164
Oradea,47.0722,21.9211,183105
Tumpat,6.1978,102.1710,183100
Fort Lauderdale,26.1412,-80.1464,183032
Malumfashi,11.8000,7.6167,182920
Isiro,2.7833,27.6167,182900
Termiz,37.2167,67.2833,182800
Jaragua do Sul,-26.4858,-49.0669,182660
Palanpur,24.1722,72.4333,182592
Sirsa,29.5333,75.0167,182534
Donghua,35.2167,106.6000,182449
Odense,55.4004,10.3833,182387
Noumea,-22.2625,166.4443,182341
Dinapore,25.6225,85.0417,182241
Sorsogon,12.9742,124.0058,182237
Gainesville,34.2902,-83.8294,182116
Guarapuava,-25.3950,-51.4578,182093
Tambaram,12.8310,80.0459,182071
Bethelsdorp,-33.8833,25.5000,182012
Shrirampur,22.7500,88.3400,181842
Balakovo,52.0333,47.7833,181724
Abakan,53.7167,91.4667,181709
Braga,41.5503,-8.4200,181494
Epe,6.5833,3.9833,181409
Kelowna,49.8881,-119.4956,181380
Fardis,35.7300,50.9822,181174
Himatnagar,23.6000,72.9500,181137
Kindia,10.0497,-12.8542,181126
Tachikawa,35.6942,139.4197,181115
Turbo,8.1000,-76.7333,181000
La Rioja,-29.4125,-66.8542,180995
Guna,24.6500,77.3200,180935
Toulon,43.1258,5.9306,180834
Hamm,51.6833,7.8167,180761
Singosari,-7.8925,112.6658,180740
Nawada,24.8800,85.5300,180740
Cuauhtemoc,28.4050,-106.8667,180638
Mukdahan,16.5431,104.7228,180600
Ploiesti,44.9411,26.0225,180539
Inisa,7.9833,4.6500,180533
Berazategui,-34.7167,-58.2500,180523
Funtua,11.5204,7.3200,180475
Obuase,6.2000,-1.6833,180460
Castellon de la Plana,39.9831,-0.0331,180379
Jaunpur,25.7300,82.6800,180362
Mbanza Kongo,-6.2678,14.2481,180329
Geelong,-38.1500,144.3500,180239
Lhokseumawe,5.1881,97.1403,180200
Mahad,18.0830,73.4170,180191
Madanapalle,13.5500,78.5000,180180
Palopo,-3.0000,120.2000,180130
Yuzhno-Sakhalinsk,46.9667,142.7333,180085
Petarukan,-6.8961,109.4514,180084
Guri,37.6000,127.1500,180063
Quang Yen,20.9170,106.8330,180028
Edirne,41.6769,26.5556,180002
Longjin,22.9525,113.0065,180000
Santander de Quilichao,3.0167,-76.4833,180000
Wadlakonda,17.7736,79.5750,180000
Bhachau,23.2960,70.3430,180000
Kyaukpyu,19.4264,93.5458,180000
Shivpuri,25.4300,77.6500,179977
Caluquembe,-13.7833,14.6833,179931
Aurora,41.7638,-88.2902,179867
Ussuriysk,43.8000,131.9667,179862
Budhanilkantha,27.7758,85.3619,179688
Uji,34.8844,135.7997,179626
Mongu,-15.2775,23.1319,179585
Calabar,4.9767,8.3383,179392
Dosquebradas,4.8333,-75.6833,179301
Roxas City,11.5894,122.7511,179292
Masan,35.1833,128.5500,179266
Purwakarta,-6.5533,107.4472,179233
Mauldin,34.7821,-82.3032,179196
Satara,17.6880,74.0060,179147
El Khroub,36.2667,6.7000,179033
Tiaret,35.3667,1.3167,178915
Cuautitlan,19.6833,-99.1833,178847
Njeru,0.4311,33.1478,178800
Al `Arish,31.1249,33.8006,178651
Reims,49.2628,4.0347,178478
Vada,19.3900,73.0800,178370
Ontario,34.0393,-117.6064,178347
Langsa,4.4800,97.9633,178334
Phillaur,31.0300,75.7800,178198
Korfez,40.7833,29.7333,178048
Guacara,10.2536,-67.9000,178000
Quevedo,-1.0333,-79.4500,177792
Fethiye,36.6514,29.1231,177702
Kandi,11.1286,2.9369,177683
Nijmegen,51.8425,5.8528,177659
Unnao,26.5500,80.4900,177658
Dundo,-7.3801,20.8351,177604
Meiktila,20.8833,95.8833,177442
Akhisar,38.9239,27.8400,177419
Sitapur,27.5700,80.6600,177351
La Pintana,-33.5833,-70.6333,177335
Ambato,-1.2422,-78.6289,177316
Almada,38.6803,-9.1583,177238
Elk Grove,38.4161,-121.3842,177221
Riobamba,-1.6731,-78.6483,177213
Kalamboli,19.2333,73.1333,177154
Panama City,30.1995,-85.6003,177125
Ciudad Valles,21.9833,-99.0167,177022
Norilsk,69.3333,88.2167,176735
Cary,35.7819,-78.8195,176686
San Luis Rio Colorado,32.4767,-114.7625,176685
Saila,25.3330,72.3670,176682
Curug,-6.3711,106.8000,176617
Al Muharraq,26.2500,50.6167,176583
Letpandan,17.7866,95.7507,176571
Hurlingham,-34.6000,-58.6333,176505
Hamilton,-37.7833,175.2833,176500
Al Juwayyidah,31.9167,35.9500,176400
Cianjur,-6.8200,107.1408,176368
Ar Rahmaniyah,31.1048,30.6414,176315
Waraseoni,21.7647,80.0494,176291
Leon,12.4333,-86.8867,176171
Mauli,30.6990,76.6930,176152
Harnaut,25.3694,85.5319,176140
Bejaia,36.7511,5.0642,176139
Tongjiang,47.6500,132.5000,176112
Ludwigshafen,49.4811,8.4353,176110
Biu,10.6111,12.1950,176072
Hemet,33.7341,-116.9969,176009
Arafat,18.0583,-15.9621,175969
Rantau Prapat,2.3333,100.0500,175960
Golcuk,40.7172,29.8228,175940
Burgos,42.3500,-3.7067,175895
Catumbela,-12.4339,13.5433,175805
Chittoor,13.2160,79.0980,175647
Shibirghan,36.6650,65.7520,175599
El Bosque,-33.5667,-70.6750,175594
Santa Maria Texmelucan,19.2833,-98.4333,175518
Navadwip,23.4200,88.3700,175474
Turgutlu,38.5000,27.7000,175401
Karaman,37.1819,33.2181,175390
Manaus,-3.1189,-60.0217,175343
Salatiga,-7.3247,110.5444,175288
Kotdwara,29.7500,78.5300,175232
Danbury,41.4015,-73.4709,175074
Chicoloapan,19.4167,-98.9000,175053
Pilibhit,28.6267,79.8058,175000
Sirjan,29.4370,55.6802,175000
Khapalu,35.1667,76.3333,175000
Bodrum,37.0378,27.4242,175000
Narashino,35.6804,140.0265,174990
Uppsala,59.8498,17.6389,174982
Cachoeiro de Itapemirim,-20.8489,-41.1128,174879
Rancho Cucamonga,34.1247,-117.5667,174693
Kangqiao,31.3500,105.0667,174672
Oldenburg,53.1439,8.2139,174629
Juazeiro,-9.4139,-40.5028,174567
Luziania,-16.2528,-47.9500,174531
Timon,-5.0939,-42.8369,174465
Dagupan City,16.0430,120.3340,174302
Ada,7.8956,4.7094,174152
Albacete,38.9956,-1.8558,174137
Habaswein,1.0166,39.4912,174134
Santander,43.4628,-3.8050,174101
Gliwice,50.2833,18.6667,174016
Piedras Negras,28.7000,-100.5231,173959
Carupano,10.6722,-63.2403,173877
Bida,9.0804,6.0100,173849
Sakura,35.7167,140.2167,173740
Townsville,-19.2500,146.8167,173724
Cuddalore,11.7500,79.7500,173676
Alcorcon,40.3500,-3.8333,173625
Patra,38.2500,21.7333,173600
Sao Jose,-27.6150,-48.6278,173559
Basel,47.5606,7.5906,173552
Lubao,14.9300,120.6000,173502
Tocuyito,10.1144,-68.0656,173450
Nova Friburgo,-22.2819,-42.5308,173418
Mexico,15.0645,120.7203,173403
Gondal,21.9580,70.7950,173353
Shahin Shahr,32.8606,51.5531,173329
Mulheim,51.4275,6.8825,173255
Deo,24.6583,84.4378,173216
Fenglu,24.6506,102.9350,173161
Keningau,5.3378,116.1602,173130
Salinas,36.6883,-121.6317,172995
Sherbrooke,45.4000,-71.9000,172950
Kamakurayama,35.3197,139.5525,172929
Ha Long,20.9500,107.0667,172915
Silchar,24.8200,92.8000,172830
Chirala,15.8246,80.3521,172826
Gadag,15.4167,75.6167,172813
Mang La,14.3617,108.0083,172712
Hitachi,36.5991,140.6515,172709
Jabalya,31.5272,34.4835,172704
Prokopyevsk,53.8833,86.7167,172618
Polomolok,6.2200,125.0700,172605
Ongata Rongai,-1.4000,36.7700,172570
Saint-Etienne,45.4347,4.3903,172569
Matosinhos,41.1867,-8.6844,172557
Oceanside,33.2247,-117.3083,172542
Sacaba,-17.4042,-66.0408,172466
General Mariano Alvarez,14.3000,121.0000,172433
Lagos de Moreno,21.3500,-101.9167,172402
Tiruvannamalai,12.1300,79.0700,172348
Kindu,-2.9500,25.9500,172321
Kaolack,14.1389,-16.0764,172305
Bidar,17.9120,77.5200,172298
Podgorica,42.4414,19.2628,172139
San Miguel,15.1458,120.9783,172073
Talhar,24.8833,68.8167,172014
Jalalabad,30.6200,74.2500,172000
Izumo,35.3669,132.7547,171995
Rafah,31.2870,34.2595,171899
Bir el Djir,35.7367,-0.5542,171883
Rybinsk,58.0500,38.8333,171810
Cazanga,-9.3000,14.9500,171743
Beji,-6.3704,106.8176,171660
Oeiras,38.6970,-9.3017,171658
Kempton Park,-26.1000,28.2333,171575
Settat,33.0000,-7.6167,171556
Guiglo,6.5436,-7.4933,171454
Amadora,38.7500,-9.2333,171454
Vallejo,38.1125,-122.2342,171414
Baranavichy,53.1333,26.0167,171361
High Point,35.9910,-79.9937,171342
Al Kufah,32.0300,44.4000,171305
Araguaina,-7.1908,-48.2069,171301
Tangjin,36.8931,126.6281,171213
Villupuram,11.9401,79.4861,171131
Nawsari,20.9500,72.9300,171109
Surigao,9.7897,125.4958,171107
Ercis,39.0311,43.3597,171000
Reggio di Calabria,38.1144,15.6500,170951
Makurdi,7.7333,8.5000,170925
Bao Loc,11.5481,107.8075,170920
Kohat,33.5833,71.4333,170800
Petite Riviere de l'Artibonite,19.1240,-72.4817,170740
Garden Grove,33.7787,-117.9601,170603
Pembroke Pines,26.0128,-80.3382,170557
Nigde,37.9667,34.6792,170511
Nqutu,-28.2320,30.5660,170307
Tonacatepeque,13.7833,-89.1167,170282
Escuintla,14.2978,-90.7869,170280
Fusagasuga,4.3452,-74.3618,170241
Malayer,34.3000,48.8178,170237
Olsztyn,53.7778,20.4792,170225
Tomakomai,42.6333,141.6000,170223
Aplahoue,6.9333,1.6833,170069
Valsad,20.6100,72.9260,170060
Guadalupe,22.7528,-102.5078,170029
Lancaster,34.6935,-118.1753,170013
As Suwayq,23.8494,57.4386,170000
Concepcion,15.3249,120.6554,169953
San Luis,-33.3000,-66.3333,169947
Barra Mansa,-22.5439,-44.1708,169894
Cape Coast,5.1000,-1.2500,169894
Ipiales,0.8303,-77.6444,169864
Magwe,4.1354,32.2869,169826
Tebingtinggi,3.3194,99.1522,169786
Urayasu,35.6539,139.9022,169749
Puerto Montt,-41.4667,-72.9333,169736
Reggio Emilia,44.7000,10.6333,169545
Al Marj,32.5005,20.8300,169540
Sahab,31.8667,36.0000,169434
Caluquembe,-13.7833,14.6833,169420
Medinipur,22.4240,87.3190,169264
Sosan,36.7817,126.4522,169221
Ji'an Shi,41.1253,126.1940,169220
Talas,38.6833,35.5667,169214
Chuo-ku,35.6667,139.7667,169179
Batumi,41.6458,41.6417,169095
Bielsko-Biala,49.8225,19.0444,169089
Chetumal,18.5036,-88.3053,169028
Nishio,34.8300,137.0697,168992
Damoh,23.8331,79.4419,168916
Kalale,10.2953,3.3786,168882
Kroonstad,-27.6500,27.2333,168762
Toliara,-23.3500,43.6667,168756
Barrechid,33.2667,-7.5833,168687
Marysville,48.0809,-122.1561,168664
Malanville,11.8667,3.3833,168641
Calabozo,8.9333,-67.4333,168605
Baliuag,14.9540,120.9010,168470
Passo Fundo,-28.2628,-52.4069,168458
Haripur,31.5300,75.9200,168443
Mahabad,36.7678,45.7339,168393
Neyveli,11.6088,79.4994,168368
Bordj Bou Arreridj,36.0667,4.7667,168346
Moratuwa,6.7804,79.8800,168280
Francisco Morato,-23.2817,-46.7425,168243
Haicheng,22.9658,115.3187,168227
Huich'on,40.1707,126.2761,168180
Ilford,51.5575,0.0858,168168
Maraba,-5.3689,-49.1178,168020
Baramula,34.1980,74.3640,167986
Teluknaga,-6.0989,106.6381,167980
Edremit,39.5922,27.0200,167901
Jamalpur,24.9004,89.9500,167900
Riohacha,11.5442,-72.9069,167865
Gabes,33.8833,10.1167,167863
Catape,-13.7667,15.0833,167820
Caconda,-13.7393,15.0607,167820
Hirosaki,40.6031,140.4638,167803
Villa Canales,14.4833,-90.5333,167779
Malkapur,20.8850,76.2000,167740
Katha,24.1822,96.3306,167700
Oyama,36.3146,139.8002,167647
Basuo,19.0920,108.6710,167636
Jind,29.3167,76.3167,167592
Bandirma,40.3500,27.9667,167363
Bayamon,18.3794,-66.1635,167312
Itapecerica da Serra,-23.7172,-46.8494,167236
Itu,-23.2642,-47.2992,167095
Al Qurayyat,31.3167,37.3667,167080
Jutiapa,14.2828,-89.8925,167049
Mary,37.6069,61.8344,167027
Osnabruck,52.2833,8.0500,166960
Chandannagar,22.8700,88.3800,166867
Linhares,-19.3987,-40.0651,166786
Tiantoujiao,23.0241,114.1046,166774
Sampit,-2.5333,112.9500,166773
Fredericksburg,38.2992,-77.4872,166746
Kismaayo,-0.3603,42.5489,166667
Le Havre,49.4900,0.1000,166462
Leverkusen,51.0333,6.9833,166414
Adoni,15.6279,77.2749,166344
Tuguegarao,17.6133,121.7303,166334
Gia Rai,9.2500,105.4170,166324
Visalia,36.3276,-119.3269,166273
Kuytun,44.4264,84.9032,166261
Tuscaloosa,33.2348,-87.5268,166253
Offa,8.1470,4.7200,166112
Ocumare del Tuy,10.1136,-66.7814,166112
Sudbury,46.4900,-81.0100,166004
Ratnapura,6.6930,80.3860,165998
Niiza,35.7935,139.5653,165997
Takaoka,36.7541,137.0257,165880
Tanjungbalai,2.9700,99.8000,165763
Kushiro,42.9833,144.3833,165699
Iwata,34.7179,137.8515,165688
Obihiro,42.9167,143.2000,165684
Sao Caetano do Sul,-23.6228,-46.5508,165655
Bechar,31.6167,-2.2167,165627
Samandag,36.0850,35.9806,165494
Palmdale,34.5944,-118.1057,165487
Warrington,53.3900,-2.5900,165456
Udipi,13.3389,74.7451,165401
Santa Cruz,36.9789,-122.0346,165263
Saqqez,36.2411,46.2706,165258
Fyzabad,26.7730,82.1460,165228
Salihli,38.4811,28.1392,165182
San Fernando,7.8940,-67.4730,165135
Ebo,-11.0000,14.6667,165129
Muse,23.9792,97.9047,165022
Fukang,44.1646,87.9536,165006
Xuejiawan,39.8600,111.2400,165000
Sawai Madhopur,26.0000,76.3500,165000
Shahrud,36.4133,54.9781,165000
Idlib,35.9297,36.6317,165000
Lajes,-27.8158,-50.3258,164981
Dourados,-22.2208,-54.8058,164949
Tenali,16.2390,80.6450,164937
Cienfuegos,22.1456,-80.4364,164924
Ungaran,-7.1381,110.4050,164916
Darmstadt,49.8722,8.6528,164792
Bocoio,-12.4500,14.1500,164685
Medford,42.3372,-122.8540,164628
Khodabandeh,36.0000,48.4167,164493
Abengourou,6.7297,-3.4964,164424
Conjeeveram,12.8185,79.6947,164384
Hadano,35.3667,139.2167,164292
Chillan,-36.6000,-72.1167,164270
Gondomar,41.1500,-8.5333,164257
Dong Ha,16.8303,107.0972,164228
Abu Hulayfah,29.1322,48.1261,164212
Musoma,-1.5000,33.8000,164172
Madhubani,26.3519,86.0719,164156
Arnhem,51.9833,5.9167,164096
Quibala,-10.7333,14.9833,163991
Proddatur,14.7500,78.5500,163970
Volgodonsk,47.5167,42.1500,163963
San Martin Texmelucan de Labastida,19.2833,-98.4333,163922
Tunja,5.5333,-73.3667,163894
Almetyevsk,54.9000,52.3000,163747
San Marcos,10.6204,-84.5120,163745
Pocos de Caldas,-21.7878,-46.5608,163742
Sultanpur Mazra,28.6981,77.0689,163716
Sidon,33.5606,35.3758,163554
Tigaraksa,-6.2667,106.4667,163531
Wau,7.7000,27.9900,163442
Tokat,40.3139,36.5542,163405
Pocheon,37.8947,127.2002,163388
Skikda,36.8667,6.9000,163318
Norwich,41.5495,-72.0882,163299
Muridke,31.8020,74.2550,163268
Muzaffargarh,30.0694,71.1942,163268
Merced,37.3057,-120.4779,163257
San Fernando,-34.4500,-58.5667,163240
Petropavlovsk-Kamchatskiy,53.0167,158.6500,162992
Heidelberg,49.4167,8.7167,162960
Huddersfield,53.6450,-1.7798,162949
Ube,33.9517,131.2467,162873
Chirchiq,41.4667,69.5833,162800
Bandar-e Mahshahr,30.5567,49.1897,162797
Nazilli,37.9125,28.3206,162737
Manchester,42.9848,-71.4447,162716
Odessa,31.8801,-102.3448,162648
Haarlem,52.3833,4.6333,162543
Boma,-5.8500,13.0500,162521
Tuxtepec,18.1000,-96.1167,162511
Muskegon,43.2281,-86.2562,162458
Sullana,-4.9000,-80.6833,162434
San Andres Tuxtla,18.4483,-95.2122,162428
Villeurbanne,45.7667,4.8803,162207
Parnaiba,-2.9050,-41.7769,162159
Bizerte,37.2778,9.8639,162053
Mukono,0.3533,32.7553,161996
Godhra,22.7772,73.6203,161925
Rafsanjan,30.3983,55.9919,161909
Sariaya,13.9700,121.5300,161868
Multai,21.7700,78.2500,161819
Metro,-5.1167,105.3000,161799
Perugia,43.1121,12.3888,161748
Camacari,-12.6978,-38.3239,161727
Talcahuano,-36.7167,-73.1219,161692
Guadalajara,40.6337,-3.1674,161683
Tema,5.6667,-0.0167,161612
Syzran,53.1667,48.4667,161609
Zemun,44.8500,20.4000,161596
Ndalatando,-9.3000,14.9167,161584
Solingen,51.1719,7.0847,161545
Leesburg,28.7672,-81.8962,161515
Daule,-1.8667,-79.9833,161498
Zhanlicun,23.2881,116.2594,161439
Pangzawl,22.9100,92.7600,161428
Bontang,0.1333,117.5000,161413
Jinggang,23.2722,113.2183,161343
Prantij,23.4384,72.8572,161279
Ash Shihaniyah,25.3722,51.2047,161240
Papantla de Olarte,20.4478,-97.3200,161097
Kamensk-Ural'skiy,56.4000,61.9333,161085
San Miguel del Padron,23.0964,-82.3267,161072
Tan Phu,11.2720,107.4367,161000
Naic,14.3200,120.7700,160987
Liancheng,24.0519,105.0750,160961
Zaranj,30.9600,61.8600,160902
Kidapawan,7.0083,125.0894,160791
Braganca Paulista,-22.9189,-46.5425,160665
Pindamonhangaba,-22.9239,-45.4617,160614
Split,43.5100,16.4400,160577
Novocherkassk,47.4222,40.0939,160529
Ziarat,30.3810,67.7270,160422
Miyakonojo,31.7194,131.0617,160392
Lafayette,40.3991,-86.8593,160373
Siirt,37.9250,41.9458,160340
Tra Vinh,9.9333,106.3500,160310
Khanpur,28.6500,70.6800,160308
Ferkessedougou,9.5928,-5.1944,160267
La Laguna,28.4853,-16.3167,160258
Southend,51.5500,0.7100,160257
Ciudad Acuna,29.3242,-100.9317,160225
Jose Maria Ezeiza,-34.8333,-58.5167,160219
Khost,33.3331,69.9169,160214
Koudougou,12.2500,-2.3667,160207
Saint-Marc,19.1167,-72.7000,160181
San Nicolas de los Arroyos,-33.3333,-60.2167,160000
Huaycan,-12.0181,-76.8139,160000
Milagro,-2.1347,-79.5872,159970
Dijon,47.3167,5.0167,159941
Moga,30.8220,75.1740,159897
Ede,7.7389,4.4361,159866
Ekibastuz,51.6667,75.3667,159760
Enschede,52.2225,6.8925,159732
Newport,51.5886,-2.9978,159600
Regensburg,49.0167,12.0833,159465
Patos de Minas,-18.5871,-46.5149,159235
Kisarawe,-7.2622,38.7367,159226
Budaun,28.0500,79.1200,159221
Hayward,37.6328,-122.0766,159201
Ramat Gan,32.0700,34.8235,159200
Uttarpara,22.6700,88.3500,159147
Catamarca,-28.4667,-65.7833,159139
Marbella,36.5167,-4.8833,159000
Daltonganj,24.0300,84.0700,158941
Ceyhan,37.0289,35.8125,158922
Quipungo,-14.8167,14.5500,158918
Corona,33.8616,-117.5649,158839
Benoni,-26.1883,28.3206,158777
Djelfa,34.6667,3.2500,158679
Macuspana,17.7667,-92.6000,158601
Zhengding,38.1464,114.5708,158599
Zlatoust,55.1667,59.6667,158597
Aral,40.5480,81.2810,158593
Cadiz,10.9500,123.3000,158544
Matsuzaka,34.5779,136.5276,158472
Copiapo,-27.3664,-70.3331,158438
Klaipeda,55.7125,21.1350,158420
Ogaki,35.3594,136.6129,158386
Jamkhed,18.7200,75.3200,158380
Zabrze,50.3025,18.7781,158307
Bharuch,21.7120,72.9930,158253
Nanqiaotou,22.7176,113.2918,158234
Ilagan,17.1489,121.8894,158218
Gweru,-19.4614,29.8022,158200
Abaetetuba,-1.7178,-48.8828,158188
Tacheng,46.7517,82.9869,158098
Szeged,46.2500,20.1667,157930
Herne,51.5500,7.2167,157896
Gojra,31.1500,72.6833,157863
Banha,30.4628,31.1797,157701
Panjgur,26.9683,64.1014,157693
Mahlaing,21.0900,95.6400,157674
Paterson,40.9147,-74.1624,157660
Ilheus,-14.7889,-39.0489,157639
Calama,-22.4667,-68.9333,157575
Angers,47.4736,-0.5542,157555
San Miguel,-34.5333,-58.7167,157532
's-Hertogenbosch,51.6833,5.3167,157486
Amersfoort,52.1550,5.3875,157462
George,-33.9667,22.4500,157394
Mandi Bahauddin,32.5797,73.4814,157352
Itapetininga,-23.5917,-48.0531,157016
Lunglei,22.8800,92.7300,157000
Nablus,32.2199,35.2636,156906
Nan Zhuang,22.9839,113.0139,156902
Zaanstad,52.4333,4.8167,156901
Guaymas,27.9183,-110.8933,156863
Enfield,51.6522,-0.0808,156858
Guimaraes,41.4450,-8.2908,156830
Alexandria,38.8185,-77.0861,156788
Kamina,-8.7386,24.9906,156761
Molo,-0.2485,35.7319,156732
Domodedovo,55.4400,37.7619,156681
Macon,32.8065,-83.6974,156543
Saharsa,25.8800,86.6000,156540
Chaoshan,23.0768,113.8696,156522
Ketou,7.3581,2.6075,156497
Rio das Ostras,-22.5269,-41.9450,156491
Adzope,6.1035,-3.8648,156488
Portmore,17.9500,-76.8799,156469
Girona,41.9844,2.8211,156423
Grenoble,45.1715,5.7224,156389
Qalyub,30.1997,31.2053,156363
Danao,10.5300,123.9300,156321
Lakewood,39.6977,-105.1172,156309
Springfield,39.7709,-89.6540,156240
Ghorahi,28.0408,82.4861,156164
Bac Lieu,9.2833,105.7167,156110
Capas,15.3372,120.5900,156056
Xiaping,26.7480,114.2890,155976
Al Miqdadiyah,33.9786,44.9369,155968
Vidisha,23.5300,77.8200,155959
Pathankot,32.2668,75.6000,155909
Ravenna,44.4161,12.2017,155751
Paderborn,51.7181,8.7542,155749
Ar Ramtha,32.5589,36.0147,155693
Severodvinsk,64.5667,39.8667,155647
Borazjan,29.2694,51.2200,155567
Kisi,9.0833,3.8500,155510
Cap-Haitien,19.7500,-72.2000,155505
Esmeraldas,0.9667,-79.6528,155487
Souk Ahras,36.2864,7.9511,155259
Karwar,14.8000,74.1300,155213
Daiwanishi,34.8892,135.4167,155165
Neuss,51.2000,6.7000,155163
Khasavyurt,43.2500,46.5833,155144
Chlef,36.1647,1.3317,155134
Pandi,14.8700,120.9500,155115
Camarajibe,-8.0219,-34.9808,155054
El Eulma,36.1500,5.6833,155038
Salzburg,47.8000,13.0450,155021
Thanesar,29.9667,76.8167,154962
Danzao,23.0427,112.9145,154955
Kishangarh,26.5700,74.8700,154886
Uiwang,37.3448,126.9683,154879
Luanshya,-13.1333,28.4000,154863
Hanam,37.5167,127.2000,154838
Kansas City,39.1235,-94.7443,154776
Zango,12.9333,8.5333,154743
Braila,45.2692,27.9575,154686
Barrie,44.3711,-79.6769,154676
Butembo,0.1500,29.2833,154621
Saint-Louis,16.0333,-16.5000,154555
Burlington,36.0760,-79.4685,154504
Rudarpur,28.9800,79.4000,154485
Kitenkela,-1.4855,36.9047,154436
Tindwara,25.4833,80.3333,154428
Warner Robins,32.5961,-83.6527,154327
Nalgonda,17.0575,79.2684,154326
Jinghai,38.9294,116.9169,154325
Hitachi-Naka,36.3967,140.5347,154311
Lucapa,-8.4228,20.7392,154305
Noda,35.9500,139.8667,154114
Santana de Parnaiba,-23.4439,-46.9178,154105
Dibrugarh,27.4800,95.0000,154019
Singaraja,-8.1167,115.0833,153930
Moanda,-5.9342,12.3494,153915
Seogwipo,33.2497,126.56,153861
Palo Negro,10.1739,-67.5419,153706
Veraval,20.9159,70.3629,153696
Durres,41.3133,19.4458,153614
Hoeryong,42.4333,129.7500,153532
Abbotsford,49.0500,-122.3167,153524
Tochigi,36.3813,139.7303,153508
Sunnyvale,37.3836,-122.0255,153455
Betul Bazar,21.9050,77.9020,153330
Sukrah,36.8833,10.2500,153307
Andong,36.5592,128.7289,153306
Balurghat,25.2200,88.7600,153279
Bytom,50.3483,18.9156,153274
San Jose,12.3528,121.0676,153267
Jorhat,26.7500,94.2200,153249
Poblacion,10.4111,123.9822,153197
Ixtlahuaca,19.5689,-99.7669,153184
Kariya,34.9893,137.0021,153178
Krishnanagar,23.4000,88.5000,153062
Dutse,11.7011,9.3419,153000
Newcastle,-32.9306,151.7542,152984
Ueda,36.4019,138.2491,152948
Hollywood,26.0293,-80.1679,152935
Livorno,43.5500,10.3167,152914
Tete,-16.1579,33.5898,152909
Vinh Yen,21.3100,105.5967,152801
Barakpur,22.7600,88.3700,152783
Porbandar,21.6417,69.6293,152760
Sinpo,40.0347,128.1856,152759
Giron,7.0708,-73.1731,152582
Pouso Alegre,-22.2281,-45.9336,152549
Ciudad Choluteca,13.3014,-87.1842,152519
Roseville,38.7703,-121.3196,152438
Hoa Thanh,11.2831,106.1297,152339
Alagoinhas,-12.1356,-38.4192,152327
Mudon,16.2578,97.7164,152300
Amatitlan,14.4833,-90.6167,152296
Gulu,2.7817,32.2992,152276
Gwangyang,34.9333,127.6833,152160
Hoi An,15.8833,108.3333,152160
Baubau,-5.4622,122.6058,152143
Imabari,34.0667,133.0000,152111
New Bedford,41.6697,-70.9428,152104
Kawashiri,34.8333,135.4167,152076
Bordj el Kiffan,36.7375,3.1931,151950
Go Cong,10.3667,106.6667,151937
Erdemli,36.6056,34.3111,151928
Gonbad-e Kavus,37.2436,55.1658,151910
Al Manaqil,14.2504,32.9800,151827
Shantipur,23.2500,88.4300,151777
Hindupur,13.8300,77.4900,151677
Araucaria,-25.5928,-49.4100,151666
Matanzas,23.0494,-81.5736,151624
Tulancingo,20.0833,-98.3667,151582
Ipswich,52.0594,1.1556,151562
Beawar,26.1000,74.3200,151472
Long Khanh,10.9170,107.1670,151467
Bhalswa Jahangirpur,28.7354,77.1638,151427
Mufulira,-12.5356,28.2419,151309
Tauranga,-37.6858,176.1667,151300
South Lyon,42.4614,-83.6526,151231
Bellevue,47.5951,-122.1535,151199
Erode,11.3409,77.7171,151184
Logrono,42.4650,-2.4456,151164
Dahuaishu,36.2601,111.6743,151037
Minglanilla,10.2450,123.7964,151002
Manzanillo,20.3397,-77.1086,150999
Eregli,37.5128,34.0483,150978
Chichicastenango,14.9333,-91.1167,150932
Duc Pho,14.8100,108.9600,150927
San Jose,15.8037,120.9991,150917
Tafeng,25.3775,112.2034,150800
Fairfield,38.2583,-122.0335,150794
Cayirova,40.8000,29.4167,150792
Sibsagar,26.9844,94.6375,150781
Mahmutlu,39.7464,39.4914,150714
Buyuk Cakirman,39.7464,39.4914,150714
Bugdayli,39.7464,39.4914,150714
Erzincan,39.7464,39.4914,150714
Kirsehir,39.1456,34.1608,150700
Eminabad,32.0422,74.2600,150646
Kragujevac,44.0142,20.9394,150623
Badajoz,38.8803,-6.9753,150570
Binghamton,42.1014,-75.9093,150564
Manzhouli,49.5980,117.3790,150508
Delicias,28.1931,-105.4717,150506
Piedecuesta,7.0833,-73.0000,150483
Toledo,-24.7139,-53.7428,150470
Higashimurayama,35.7546,139.4685,150458
Nimes,43.8383,4.3597,150444
Ipokia,6.5333,2.8500,150426
Jaranwala,31.3333,73.4167,150380
Nangloi Jat,28.6833,77.0667,150371
